slug,rating,roaster,name,roast,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,location_country,origin_country,price_per_100g
https://www.coffeereview.com/review/kenya-gichithaini-aa/,92,Vivid Coffee,Kenya Gichithaini AA,Medium-Light,October 2022,58/76,9,8,9,8,8,"Deeply sweet-savory. Black tea, dark chocolate, golden raisin, sandalwood, tiger lily in aroma and cup. Roundly sweet with crisp acidity; silky, buoyant mouthfeel. Sandalwood and black tea lead in the finish.","Produced by smallholding members of the Gikanda Farmers Cooperative Society from trees of the SL28, SL34 and Ruiru 11 varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried) at the Gichithaini mill. Vivid Coffee Roasters is a wholesale and retail roaster and café based in Burlington, Vermont. Visit www.vividcoffee.com for more information.","A pleasing cup for those who prefer a deeper, savory-leaning Kenya profile to the brighter style. Particularly lively, lilting mouthfeel.",United States,Kenya,6.613873260551332
https://www.coffeereview.com/review/colombia-cerro-azul-enano-3/,94,Equator Coffees,Colombia Cerro Azul Enano,Medium-Light,October 2022,60/77,9,9,9,9,8,"Elegantly fruit- and cocoa-toned. Strawberry guava, cocoa nib, cane sugar, tea rose, cedar in aroma and cup. Delicately sweet structure with gently bright acidity; crisp, syrupy mouthfeel. A resonant finish centers around notes of cocoa nib and tea rose.","Produced at Finca Cerro Azul (also owners of Granja La Esperanza), entirely of the Enano (dwarf Geisha) variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and southern California and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information."," This rare Enano (dwarf Geisha) excites with high-toned fruit, crisp cocoa, and rich floral notes throughout.",United States,Colombia,7.642697989970429
https://www.coffeereview.com/review/peru-incahuasi/,94,Press Coffee,Peru Incahuasi,Medium-Light,October 2022,58/78,9,9,9,9,8,"Gently fruit-toned, integrated and balanced. Pineapple, almond nougat, redwood, narcissus, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; vibrant, syrupy mouthfeel. The finish centers around notes of pineapple and almond.","Produced at Incahuasi Farm from trees of the Typica, Bourbon and Caturra varieties of Arabica, and processed by the natural method (dried in the whole fruit). Based in Phoenix, Arizona, Press Coffee roasts in small batches to ensure the highest quality and consistency, while sharing their knowledge and passion for coffee with customers. Visit www.presscoffee.com for more information.","Laden with tropical fruit notes, this unusually composed natural-processed Peru excites with its vibrantly sweet-tart structure and deep floral and herb tones.",United States,Peru,7.642697989970429
https://www.coffeereview.com/review/colombia-apontes-guardians/,93,Press Coffee,Colombia Aponte’s Guardians,Medium-Light,October 2022,59/77,9,9,8,9,8,"Richly sweet, spice-toned. Lemon verbena, peach, cocoa nib, magnolia, almond butter in aroma and cup. Balanced, bittersweet structure with vibrant, juicy acidity; delicate, silky-smooth mouthfeel. The resonant, lingering finish centers around cocoa-toned peach and almond notes.","Produced at Aponte Farm from an undisclosed mix of varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Based in Phoenix, Arizona, Press Coffee roasts in small batches to ensure the highest quality and consistency, while sharing their knowledge and passion for coffee with customers. Visit www.presscoffee.com for more information.","A balanced, inviting washed Colombia cup saturated with notes of stone fruit and rich florals, animated by juicy-bright acidity.",United States,Colombia,5.585048531132237
https://www.coffeereview.com/review/nicaragua-flor-de-dalia-natural/,92,Equator Coffees,Nicaragua Flor de Dalia Natural,Medium-Light,October 2022,62/78,8,8,9,9,8,"Gently fruit-forward, sweetly nut-toned. Rice candy, Nutella, fresh-cut fir, freesia-like flowers, lemon balm in aroma and cup. Richly sweet structure with brisk acidity; plush, creamy mouthfeel. Long, sweet, nutty finish consolidates to notes of hazelnut and fir.","Produced by smallholding members of the Flor de Dalia Cooperative entirely of the Caturra variety of Arabica, and processed by the natural method (dried in the whole fruit). Certified Fair Trade. Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and southern California and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information.","A refreshing, very sweet natural-processed Nicaragua cup with pretty citrus and spicy floral notes.",United States,Nicaragua,5.291098608441066
https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-g1-natural/,93,Taster's Coffee,Ethiopia Bench Maji Geisha G1 Natural,Light,October 2022,65/81,9,9,8,9,8,"Gently sweet-tart, floral-toned. Pomegranate, lilac, pistachio, orange zest, fresh-cut oak in aroma and cup. Crisply sweet-tart structure with delicately bright acidity; silky-smooth mouthfeel. The tart-leaning finish leads with notes of pomegranate and orange zest, supported by oak and pistachio.","Produced from trees of the admired botanical variety Gesha (also Geisha) by Adam and Rachel Overton. Although the Gesha variety originated in Ethiopia, it was “discovered” by the coffee world in 2004 growing in Boquete, Panama, and Panama continues to dominate the expanding world of Gesha. This particular version, however, is the outcome of efforts to commercialize Gesha in the region from which it originally came.  Processed by the natural method (dried in the whole fruit). Taster’s Coffee is a nano-roaster based in new Taipei City, Taiwan. Visit www.tasterscoffee.com for more information.","A quietly confident natural-processed Ethiopia Geisha cup — invigoratingly tart, balanced by sweet nut and aromatic wood notes.",Taiwan,Ethiopia,7.330396475770925
https://www.coffeereview.com/review/reina-de-la-asuncion-ecuador-2/,94,JBC Coffee Roasters,Reina de la Asuncion Ecuador,Medium-Light,October 2022,58/74,9,9,9,9,8,"Very sweet, floral-toned. Lilac, white nectarine, hazelnut, pink grapefruit zest, sandalwood in aroma and cup. Sweet-toned structure with balanced, bright acidity; very full, chewy mouthfeel. Floral-toned finish with supporting notes of pink grapefruit zest and sandalwood.","Produced by Angel Benigno Capa Chama and Maria Carmen Cogitambo Lojan from trees of the Caturra and Typica varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A flavor-saturated, pungently bright washed Ecuador cup with elegant floral top notes on a base of citrus, stone fruit and perfumy aromatic wood.",United States,Ecuador,5.8789984538234075
https://www.coffeereview.com/review/ethiopia-guji-uraga-more-floral-kudume-washed/,95,GK Coffee,Ethiopia Guji Uraga More Floral Kudume Washed,Light,October 2022,65/82,9,9,9,9,9,"Resonantly juicy, richly sweet-tart. Black currant, lavender, dark chocolate, Meyer lemon zest, fine musk in aroma and cup. Sweet-tart structure with vibrant, lively acidity; plush, syrupy mouthfeel. The finish is long, deep, rich, and crisply sweet. ","Produced in the Guji growing region, nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions, entirely of the Kudume variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","Pitch-perfect aromatics carry into a bright, perfumed, fruit-toned cup with an especially appealing mouthfeel, viscous and syrupy.",Taiwan,Ethiopia,8.8
https://www.coffeereview.com/review/ethiopia-guji-uraga-more-floral-kudume-natural/,94,GK Coffee,Ethiopia Guji Uraga More Floral Kudume Natural,Medium-Light,October 2022,62/77,9,9,9,9,8,"Richly bittersweet, complex, fruit-driven. Chocolate fudge, dried apricot, candied mandarin zest, pistachio brittle, narcissus in aroma and cup. Invitingly bittersweet structure with high-toned, lively acidity; crisp, satiny mouthfeel. The finish centers around notes of chocolate fudge and dried apricot, with undertones of bittersweet mandarin zest into the long. ","Produced in the Guji growing region, entirely of the Kudume variety of Arabica, and processed by the natural method (dried in the whole fruit). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","A fruit- and floral-toned natural-processed Ethiopia cup: deeply chocolaty, with lift from dried stone fruit and spice-toned florals.",Taiwan,Ethiopia,8.8
https://www.coffeereview.com/review/kenya-nyeri-hill/,94,Roadmap CoffeeWorks,Kenya Nyeri Hill,Medium-Light,October 2022,60/78,9,9,9,9,8,"Savory-sweet, richly aromatic. Red currant, candycap mushroom, tangerine zest, dark chocolate, cedar in aroma and cup. Savory-sweet structure with high-toned, juicy acidity; full, creamy mouthfeel. Chocolaty finish with notes of red currant and tangerine zest in the short, candycap mushroom in the long.","Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A richly sweet, savory-leaning Kenya coffee with the distinct currant notes characteristic of the origin, along with bittersweet citrus zest and umami impulses.",United States,Kenya,6.4522008030711895
https://www.coffeereview.com/review/blue-ridge-blend-2/,92,Roadmap CoffeeWorks,Blue Ridge Blend,Medium,October 2022,46/72,8,8,9,9,8,"Chocolaty, richly nut-toned. Dark chocolate, hazelnut butter, red apple, gently scorched fir, gardenia in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. Chocolaty finish with undertones of gently scorched fir and hazelnut.","Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A deftly, darker-roasted blend, richly sweet and chocolaty and delicious with a splash of whole milk if you’re so inclined.",United States,Not disclosed,4.982451189615338
https://www.coffeereview.com/review/kenya-aa-top-nairobi-rose/,94,David's Nose,Kenya AA TOP Nairobi Rose,Medium-Light,September 2022,60/77,9,9,9,9,8,"Juicy, bright, classic. Sweetly savory, deep-toned. Black currant, amber, brown sugar, magnolia, cedar in aroma and cup. Balanced, sweet-savory structure with vibrant acidity; syrupy-smooth mouthfeel. The resonant finish consolidates to cocoa-toned florals and fruit.","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. David's Nose is a specialty coffee roaster based in Taipei, Taiwan whose founder studied agronomy and has a deep interest in crop quality. For more information, visit www.dnose.com.tw.","A classic Kenya cup: balanced, lively, juicy, fusing sweet with richly savory impulses.",Taiwan,Kenya,5.6438385156704705
https://www.coffeereview.com/review/purple-tipsy-night/,92,David's Nose,Purple Tipsy Night,Light,September 2022,65/81,9,8,9,9,7,"Tart-leaning, fruity-sweet. Raspberry, cocoa powder, nasturtium, fir, lemon drop in aroma and cup. Bittersweet structure with tart acidity; full, syrupy mouthfeel. Gently drying, wood-framed finish with raspberry undertones.","A blend of two natural-processed coffees, an Ethiopia Kochere and a Colombia anaerobic natural. David's Nose is a specialty coffee roaster based in Taipei, Taiwan whose founder studied agronomy and has a deep interest in crop quality. For more information, visit www.dnose.com.tw.",A richly fruit-toned blend animated by crisp cocoa and aromatic wood notes throughout.,Taiwan,Ethiopia;Colombia,5.6438385156704705
